OTUID;Kingdom;Phylum;Class;Order;Family;Genus;Species
f7aa1460d40bc4cf69eefa75cfa6ccd7;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;uncultured;;
51dfff79f038f17842413cd49728c1bf;Bacteria;;;;;;
991e9b59412332ef01caf456b1ff419c;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;uncultured;;
f96fde9e2ccb4bf6ef844b289abcc35f;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
0a6d69667bdc39a14b02a0a6a81f6bec;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;
4a6dbca84a8b54d3a6f8e3386322774c;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
365f7750ee5c8387d96496d69e42cd11;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
b2f0b89caa76a7198e8e9513509c47bd;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
3fe0f349a211c0bdefff2f6fbaf874c5;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;uncultured;;
c633c7d3964daf30e4364aa9a60a278b;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
08ea52504d99f192e282029184a26b8b;Bacteria;Proteobacteria;;;;;
9bcec1c4ecffa1b44a47fe114a543e86;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 2;
07706971712c9775617a062b7e33b8f5;Unassigned;;;;;;
daa9bb417e27c003e662aaac66307424;Unassigned;;;;;;
812a9a3323b8b53e56a9f90e0abe55c5;Bacteria;;;;;;
cd859845cf54c44eb5cac4cefae44a02;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Enterorhabdus;uncultured bacterium
d86799ed574f43a8bf2b345a20afff2d;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
e28db75327b8657e2a250492362df1c6;Bacteria;;;;;;
36fbeac2eda830c79566fb5e721792f6;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
e7ccc8282f915b63dcf098868b0b5205;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
760df2c1d94803074820a8d5114e1670;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Agathobacter;
a90371fc9b79eec443f0b45f59469b8f;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
d9d14fe5ef4acdeb04f9b3dda5690e8b;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
5e1ca2d7b7a33a988fb5c39d95b38c60;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-002;uncultured bacterium adhufec269
5f3cb660b359b59e4f969008bc635a23;Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;gut metagenome
635652cd6188ac00c0200744b1812fcc;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Eubacterium] oxidoreducens group;uncultured bacterium
61c24a2a40797e8370268112e574eb6e;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
338dae6e7e2a6334083b30e32966d569;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;
929d72e22e77f612904ad4471a5d7348;Bacteria;;;;;;
9c5ef5c6995f3bbcbf3023864aa31d29;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;uncultured;uncultured bacterium
f42936df695c78d9e72c15da401752eb;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;
2e418d898f69510cfc3466a2bcaea732;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae
3b292a08012ce8c4f6d41e4615b5f424;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
5f9ae1fe195681963cf4968e893d2f19;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
a3aa43306e1c2a5df56deabd5045cee2;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;uncultured;uncultured Coriobacteriales bacterium
4e88aa45004ecb465b647259bcf89c0b;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Fusicatenibacter;
c85c605aa39fda5259025527a8600a5b;Bacteria;;;;;;
9a5637c6b3854a3dba9c487c9c6ba629;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;uncultured bacterium
4360d9fa169324b0abfb5566da79ccae;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
dad9dc511559f89914d00fe00fb2d44d;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Catabacter;uncultured bacterium
9245f2cede53d33bdd0bc53a26d1170b;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
53c3fad0a2834b549c9b5da5df2c1156;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;
22256693ca65873c71b82d2793786d3f;Bacteria;;;;;;
b5140f42627eecfe00c9105cc299d1fe;Unassigned;;;;;;
1be82189ac0980bee9c7130a521c1dd0;Bacteria;;;;;;
cce042fd96701f21497abcae57a36b0a;Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;
fde57d08c32e3fc6c1f500f012fbbfe3;Unassigned;;;;;;
8f20f70a2f06b94353e4459f6bd802f7;Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;Victivallis;
03f1dbd87e3c62f5fbd929ca1fd901c2;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
ac5d979512a9e31c86db07f8002e9465;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
952ddd0b453489e9333389a061191e8b;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 1;
227f91bab6a4119a7bdb8c31938ec7b4;Bacteria;;;;;;
0ab78f373b26c164e18d5e481e0299a3;Bacteria;;;;;;
1acc026765ad6a7e3aad63d0bbc20162;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
7c96f486ab1ec9af84dfa7d383695cd2;Bacteria;;;;;;
bf0604b1dca8beb0f6f60ce3cca402be;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
608f9bfcf5fb57006d425e91efdb12b5;Bacteria;Firmicutes;Bacilli;Lactobacillales;;;
48b5e3d12f6fb29001b3d647bdaef47a;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;
09d324b7d0b4393051393937c3937281;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;
df5fc18526787c9eac94c35d6d4854b7;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;
05ebc2b7517f5a91d5fdb48a2821340d;Bacteria;;;;;;
27b00b86785c8788fb6802ecfa961501;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
8ea369538ff37639e15a40441f2f2f01;Bacteria;;;;;;
9110efb7815f7d108e9feced3e8fc391;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales vadinBB60 group;uncultured bacterium;uncultured bacterium
d24539ca6af780fcb8142a5b73138be0;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Firmicutes bacterium CAG:345;Firmicutes bacterium CAG:345
42873b0209154579bfd4d7c95e54fc84;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 2;
a864241a243cc5eb060b37112ad56115;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
3e04848b421284beb6b507db36d5c765;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;;;
83341b52e067a35c9b80c2b850aec3a8;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;
c3850e08948fa929c631de82fe7388e3;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerostipes;
096fc0b1a368c83a8c66b9fb36429ee3;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-002;
3b3ea2a4bf6e56e63054d6cd669f6804;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 1;
6c9fd47baf6d5a84cf4d11c45393606c;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;
dc4b2ebd0397158b69d8f91951a8b228;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium 6;
38999d6f7d36c6218076d5749d039a3a;Unassigned;;;;;;
49e772c43f1c22a5b4b37a7e4b412774;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;uncultured;gut metagenome;gut metagenome
1bfe08a08eb40aeef5a646f5f52e515b;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Sutterella;Burkholderia sp. K4410.MGS-135
21f80ec2eb085a67267a52abc5e64173;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
5b24a44d59ea831a68f990d4bfb7d234;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Dielma;Traorella massiliensis
4ee60fc65ec212669dead449c8437df4;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
1739d246f990fe03c3e013934824f457;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
6359d32865328888cb61ca8656649ecc;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;
3d62f1c351d7c119c33471992725a826;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes finegoldii
27dae48c94a344e0134b42dc59acca48;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;
19741b759e10210f7cda07f3515f2679;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae NC2004 group;uncultured bacterium
040efaa77a328bcb8dff09d7aa61857b;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Mitsuokella;
32e1ad38171e5787e8c873561a941c5c;Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;
bd1cfbe703256bb47dcdba782124e63b;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;
5d45a09d3fb7c006e253aa7af445700d;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
ae9278b1ecda020e00dda694d2dbde1c;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;
f20d3aeb83560d3075d36f473cca538e;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Senegalimassilia;
6b4587068a62be44523fd8315eec7bbe;Bacteria;;;;;;
5ebccdc4a0c3b44abf38f17d34a8809a;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;gut metagenome
7e17236aa1ac931ae1cd3d0c28cdcea7;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
22ffc78e934761c79c5e24a3c8832021;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroidaceae bacterium DJF_B220
10b63772e7f5b1db9faf0e22e2bd6c9a;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;
9d713d2e75258bf19a0ddcbf1b2a822e;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;
c99433f286e7242ade58cdf04a71367c;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
7eae3759f35216d8be289b2d541f831a;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
06d66912fe72aa57859a674fea7c4a6a;Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc;
06c415f583949fbcdd58194286d2feeb;Bacteria;Firmicutes;Clostridia;Clostridiales;Family XI;Finegoldia;
558fbcb979fc707774ee25c86241447b;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;;
baa1c6780944457d299376fc236422c3;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;
f0920b42913b0d9b100f31566f73455c;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
1c9cb51547d0c35618c6171ee93cf27e;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;gut metagenome
e78ba5b5ea408f6433396918690e85ed;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 1;;
9a9fd73d50fa1984d4992598fc20b711;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
db766e96e94f6c7609eb08b969ea954d;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
9d84b52c01291a207d298726cf49b75d;Bacteria;;;;;;
4db12be3448d7ce955606d009c6b2b13;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
9abbb5baf8a3ba10fdf0f463f6831e56;Bacteria;Firmicutes;Clostridia;Clostridiales;Family XI;Parvimonas;
48d6f759e0bf9c1e4122e9e85a57b21a;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Mitsuokella;
423fcad8999d7affbeb47d69977b0903;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
01cc2bea0cce6ad78b62d83a739da16e;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
b60122530fe6af513a254147cdfc3668;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
5a141216bb9425662520f8b566708c9c;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Negativibacillus;uncultured organism
f03036b138fa1b663c42f30ba001777a;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-003;
744bebbf1472b324c0931f5283de3965;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
24e3df0e29d713fa9c00441dd38a015a;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;
f35e2d30f8d2eeb6e7643d531740e755;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
65855e0853df6c9b0d9719a66d071c04;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
9a57f278bfbbdc0b944b99f1293659cb;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 1;
cf4f842d89edac7b90d6130ba850f8eb;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Slackia;uncultured bacterium
7f8c26074693e1f6427630c408f38d2d;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
9e68c102a9ba7e38bc5fdfae7011b43d;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 1;
15549b2a4b7a5145523ccd144f579598;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;;
fe1083ce0b6bc5507b5a0cb2eff0339d;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae NK4A214 group;
a17ce5059c23a72befdc83f69964c191;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
a1849d0dde16a8052ec504f0093edfff;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
c5bdc4f7c411930d6f086213c9b21cbf;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;uncultured organism
732716f3301cd6e621e55c5d4a77b2c3;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;gut metagenome
56cdb9b3c69cb2e467d607edaf5dd0ff;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megasphaera;Megasphaera sp. MH
07a657998cfcfb7c779eb5bee78421fd;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223
9d80ada33c9ac9bb81f9267940dec14b;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 2;uncultured organism
070b722f6d92c933fde70b8073f79a0e;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;;;
87256bbc48f0ec87ae653998cde6950b;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
d3d93bc624ea0453dfe2ab56eb07a09f;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
0d6c79f0642eda8e9293c97018325335;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;uncultured;Enterococcus casseliflavus
a8d9fe335f86b01f75777000615ee634;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;
9bf6cb34cf37a85dbdc13fd9d4a5e57e;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;
0db37418edd88d46f45ceb2e8b0bbbc0;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 2;
5ddf9e9f8e2112a714b57503d454295e;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
b5b0125746029efc55f59acf0178221f;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
2caf89e0bde67c05636d65a19550e691;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
3ffdb112903bb635c764ae3a0a8637ab;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
027ffe2576bd01b922d9074c760c3f9a;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenibacterium;
3a0c523caed860af1d3d30b5f88b31db;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
76b04723ad4332fc48f295e544b43c74;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
8dd19652a3a4def0ebe480fc13f3b391;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
c22fbc15d75bb6ce67ce8bed0ed10887;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
64a096eb104dc363edfe9f42017285cd;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
b446013e7cf843e4e21c1da57ca32630;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
98c1f7a1805f87c3fbc5b937922e1894;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
8fa8f77323f28ee410b95dc88c0809c1;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
2e7108407b0d292f95bff30f4586f4ee;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;
b1a9eb27eb4df2dd012886a5cb4f36b4;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;metagenome
a3492fd6382d8f41ddec843d0c99e8bf;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;uncultured Prevotella sp.
0fb6f23e1f507266b7649501749f870b;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
96a2e59360b222b72da94713e38c597d;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
4c2637f7303227c7ffc6c9fec97b159b;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Howardella;uncultured organism
682382fc3fe88656c8902b687dab77e3;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
f960284ac24c137081f505217321422e;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
bb2d8dc291e19d037a0b77a40b7085b0;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
38e9746cb42a245e97b6ce83b0e35717;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 2;
15428ee6a56ff1e9470b15705157084a;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Mitsuokella;
85c1143eba9479069ade02d3f74baa99;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 1;Clostridium sensu stricto 1;
c9a01a798db06823ae19b01a87491d25;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;
0d773e4fa47262bfdf312b1794a725bb;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;
d11e3f679e9a513f4e4c3949bf83184e;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;
470dbe67eb3c64e2dbfd8c26f1e95763;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
18e4d3f829cafffa630e17a31852a998;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides coprocola DSM 17136
6f580013095d924a5dd2ee4fcb13dae2;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae Ga6A1 group;uncultured bacterium
3486c043f04c32e0e03d5c7699d8314c;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;
47c92542910e5c8dbf829a6dc7d5b2ce;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae UCG-003;
4913818e4b776e9cd725664565e82e18;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;GCA-900066575;uncultured Clostridium sp.
3314b8644ae7f4645567fd176bc3c217;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
25211e95817462eac968a18f8a09822c;Bacteria;Firmicutes;Clostridia;Clostridiales;Defluviitaleaceae;Defluviitaleaceae UCG-011;uncultured bacterium
1584c66b05fbde2b5f325bc8e65371a5;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
3d3e01f2199cdf31836ca57a48b7b836;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
324bec1b20f242a5400a58d3fdcda588;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megamonas;uncultured bacterium
1bfe7e72f57c4a8fbb33663fbfd91b74;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
b1a60d64f4962e37c960d3146057d78c;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;human gut metagenome
8730e2eab400d3812225c9a23f69c233;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
8823d207deaceb72716509d9f2d073ff;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;
74db24bf39e88f0b124a613063c88f6a;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
1ee5e5a8cb8a95bb218e1f5ff1412c7b;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-002;
5b20f5576449552584243246bf01bfe0;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium;
85fb75bc70abdcc496a1ee25ae631855;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Coprobacter;Gabonia massiliensis
5e6179818cc935fc8b379af2c83f0ce6;Unassigned;;;;;;
e5726ce90cdc5a95a2c9f5d2b21244e4;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;uncultured Subdoligranulum sp.
dfbea0f0fc006df0270e90583e5632b1;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;uncultured prokaryote
a67536578677264dc2536880073b8701;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;
6aecba47eec9b385ebb6146dc1028a3b;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
3899f72459d01696d875e26b5d7211b4;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
e40b304512c4c1f68a4665243fa5132e;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Coprobacter;
5e0c8c64e61036ac9c853c6f05cfd476;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;gut metagenome
0ee925a6213394b05012a1ae64f159cf;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
0041312f362f34a2e3cec263fcce0dca;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinifilaceae;Butyricimonas;Butyricimonas paravirosa
0427f43b9d2fe8da05edcc995776be80;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;;;
96c2cb3de06f03199b39b305e9f091ec;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Sutterella;metagenome
e0d04d0880da76e2cf1ae205ed4e4113;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces sp. oral clone GU009
57a850d47b3360826350821e0e2ebc11;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae UCG-010;uncultured bacterium
fa1dc0c1da66bf85f3d56001cc7f702c;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
